UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
MCA,@TheMCA_UK,2020-07-09T19:31:09.000Z,"Congratulation to 
@EY_UKI
 with 
@metpoliceuk
, winners for the People Award. The judges were truly impressed by the collaboration between the client and the firm. This innovative project demonstrated cultural change with real impact #MCAawards",,5,12
Vivek Patil,@Patil_vivek_28,2020-07-09T14:20:06.000Z,"Happy to announce 2nd episode of  
@MumFinTechHub
's Global Market Access Series, ""Navigating the MENA FinTech Market"" in collaboration with 
@EY_India
.

Register today - Limited seats available !
#EYFinTech #MFHLocal2GlobalQuote Tweet
Mumbai FinTech Hub
@MumFinTechHub
 · Jul 9
Presenting episode 2 of our Global Market Access Series to help #FinTechs with global aspirations
Join us for our session on the MENA FinTech Market-
16 July 12-1 PM IST
Register
https://bit.ly/MFHLocal2MENA
@MirnaSleiman @Houssamitani821 @aditya__tulsian
#MFHLocal2Global #EYFinTech",,,2
Vish Dhingra,@Vish_Dhingra,2020-06-30T16:58:01.000Z,"Very excited about the launch of EY Tech MBA for all our people across the world 
@EY_India
 @EYRiazShah
 @TrentHenryEYQuote Tweet
EY
@EYnews
 · Jun 30
Imagine getting an MBA, for free.

We can make it happen.

All EY people will be able to complete the world's first free Tech MBA, awarded by @Hult_Business. #BetterWorkingWorld http://spr.ly/6012GP5zK
0:08
9.4K views",,1,10
Mike Herrinton,@mikeherrinton,2020-06-29T19:12:32.000Z,"I'm very excited to unplug for 
@EY_US
's Summer Break this week and spend more quality time with my family! Thankful to the firm for giving everyone the entire week off and I'd like to wish everyone a fun and safe break. Happy 4th of July!",,,5
Alison Kay,@AlisonKayEY,2020-06-29T18:37:00.000Z,"Even in these uncertain times, there are positive steps we can take. 

If you're 18+, and want to learn more about a career in professional services or finance w 
@EY_UKI
 & other firms, check out this free 3-day online internship via 
@brightnetwork
 

#students #graduatesQuote Tweet
EY UKI
@EY_UKI
 · Jun 29
We’re delighted to be supporting @brightnetwork’s Internship Experience UK, the national effort to boost #employability & upskill students & graduates. Our UK Chair @HywelBallEY will be speaking at the virtual event on 7 July. Find out more here: http://spr.ly/6017GO2kZ",,,3
Don von Ribbentrop,@AgentOrangeDDR,2020-06-26T21:14:42.000Z,"Consumer products giant 
@Unilever
 pulls ads from #socialmedia in protest against #HateSpeech.

#Accounting giant 
@EYnews
 didn't look at #Germany's #fintech highflyer 
@wirecard
's bank statements for 3 years, didn't notice €1.9 billion (!) was missing.

Happy birthday, 
@UN
.",,,
Corey Quinn,@QuinnyPig,2020-06-26T15:35:08.000Z,"I’m glad to see 
@EYnews
 is committed to sustainable rubber harvesting for its stamps.Quote Tweet
Dan McCrum
@FD
 · Jun 26
Significant new Wirecard story by @OlafStorbeck @Tabby_Kinder and @stef_palma: 
EY failed for more than three years to request crucial account information from a Singapore bank where Wirecard claimed it had up to €1bn in cash — a routine audit procedure
https://ft.com/content/a9deb987-df70-4a72-bd41-47ed8942e83b…
Show this thread",,1,7
Kate Barton,@KateBartonEY,2020-06-14T13:30:00.000Z,"Nice to read about the positive work from home experience of 
@EYnews
’ Ganeev Chadha – who has hearing loss – and how flexible work practices have enabled him during #COVID19. 
@FTHow the lessons of lockdown will help disabled people at work
Remote working shows how businesses can become more inclusive
ft.com",,,3
Sergio Caveggia,@sergiocaveggia,2020-06-13T00:18:51.000Z,"Happy to launch private client services in #TAX 
@Ey
 Argentina 

https://lnkd.in/gVsnEF5 https://lnkd.in/gicesi6",,,3
Woodruff Sawyer,@WoodruffSawyer,2020-06-11T23:00:05.000Z,"Excited to host the SPAC Mid-Year Update Webinar on June 30 at 1PM EST with 
@EYnews
, 
@Nasdaq
, 
@DFINSolutions
, 
@SkaddenArps
, and 
@rbccm
. Hear industry leaders share insights on the state of the SPAC #IPO & DE-SPAC markets as well as current M&A issues: http://my.sociabble.com/4F8Xt1fwaXmV",,3,4
