UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
Mads Kvernen Kleppe,@MadsKK,2020-03-27T19:07:14.000Z,"FT: Consultancy KPMG has predicted the “Big Five” football leagues in England, Spain, Germany, France and Italy face a hit of almost €4bn from lost match day, broadcasting and sponsorship revenues if the remaining games in their seasons are not completed.Quote Tweet
Murad Ahmed
@muradahmed
 · Mar 28
Messi, Ronaldo and the world's best paid footballers set for steep wage cuts or salary deferrals due to Coronovirus shutdown. At least 10 of the world's 12 richest clubs have plans to offset losses. New in @FT - https://ft.com/content/5497dd63-97fc-40ed-a4e1-cda186155aa9…",,,
Blockchain Tech Labs,@Blockchain_Labs,2020-03-04T15:25:07.000Z,"Crypto custodians have ‘tremendous’ growth potential, says KPMG

https://theblockcrypto.com/post/57556/crypto-custodians-have-tremendous-growth-potential-says-kpmg?utm_source=rss&utm_medium=rss…

“Big Four” consultancy giant KPMG has said that cryptocurrency custodians have “tremendous” growth potential as more institutional investors join the space.

 “Cryptoassets are no lo",,,
Bitcoin Dollar™,@BitcoinsDollars,2020-03-03T19:22:06.000Z,"“#Big #Four” consultancy #giant #KPMG has said that #cryptocurrency custodians have “#tremendous” growth potential as #more #institutional #investors join the space.

https://theblockcrypto.com/post/57556/crypto-custodians-have-tremendous-growth-potential-says-kpmg?utm_source=cryptocompare&utm_medium=rss…

#Rakamoto #Blockchain #Crypto #Bitcoin
 #Digital #Money #Coins #Dollar #BanksCrypto custodians have ‘tremendous’ growth potential, says KPMG
Consultancy giant KPMG has said that crypto custodians have “tremendous” growth potential as more institutional investors join the space.At least $9.8 billion in crypto assets have been stolen by...
theblockcrypto.com",,,
Bas Looijestein,@BasLooijestein,2020-03-03T11:35:28.000Z,"Consultancy_uk: KPMG’s former UK pensions advisory practice rebrands as IsioKPMG’s former UK pensions advisory practice rebrands as Isio
At the end of 2019, KPMG confirmed it had consented to the management buyout of its UK pensions advisory wing.
consultancy.uk",,,
Prem Sikka,@premnsikka,2020-03-02T09:25:41.000Z,"KPMG sells its pensions practice for £200m to combat auditing conflicts.
Nothing to stop it returning to such services. After Enron, auditors divested consultancy but returned.
We need audit only firms backed by law, not voluntary gestures.
https://ft.com/content/a5d4f08c-5bbb-11ea-b0ab-339c2307bcd4…

.KPMG spins off pensions unit to avoid audit conflict risk
Move is first significant sale of advisory division by Big Four accountant
ft.com",,54,51
PZ Investments,@InvestmentsPz,2020-02-25T17:34:02.000Z,"KPMG South Africa CEO on the state of the audit profession https://buff.ly/3a3GNWM via 
@Consultancy_za",,,
Nkarichia,@Nkarichia,2020-01-21T18:05:34.000Z,"Consultancy firms are the greatest facilitators, enablers and supporters of illicit accumulation of wealth, corruption, and the looting of Africa. Remember 
@kpmg
 in South Africa?
Heads could roll at PwC over Isabel dos Santos links, says chairmanHeads could roll at PwC over Isabel dos Santos links, says chairman
Exclusive: Bob Moritz says he is ‘shocked and disappointed’ by Luanda Leaks disclosures
theguardian.com",,,1
deborah blayney,@BlayneyDeborah,2020-01-21T09:32:50.000Z,"OMG 
@Afneil
Analyse WHY!
Professional Staffing vacancies up & recruiting at a record level says 
@APSCo_org
 as eg Govt contracting out to Consultancies eg Deloitte, KPMG & spending (& overspending!) MILLIONS on external #Brexit-related consultancy fees!Quote Tweet
Andrew Neil
@afneil
 · Jan 21
Association of Professional Staffing Companies (APSCo) has found that professional job vacancies have risen by 16.7 per cent across London since this time last year. Feel free to add ‘despite Brexit’, or not, according to taste.",,1,1
deborah blayney,@BlayneyDeborah,2020-01-21T09:28:24.000Z,"OMG 
@Afneil
 Perhaps analyse WHY!
Professional Staffing vacancies up & recruiting at a record level..
@APSCo_org
 says here BECAUSE  Eg Govt contracting out to Consultancies eg Deloitte, KPMG & spending (& overspending!) MILLIONS on external #Brexit-related consultancy fees!",1,1,1
Shanna Peeples,@ShannaPeeples,2020-01-20T16:56:03.000Z,"""How Boston Consulting Group, PwC, KPMG & other major consultancy firms helped an autocrat's daughter amass & shield a fortune long after many banks had cut her off amid concerns about the source of her wealth” https://buff.ly/30LkC4h",,,
